STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN;RS_01;RTH_01;RWH_01;RS_IND_01;eor
       3625;201102010000;201102012359;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020000;201102020000;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020001;201102020001;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020002;201102020002;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020003;201102020003;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020004;201102020004;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020005;201102020005;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020006;201102020006;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020007;201102020007;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020008;201102020008;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020009;201102020009;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020010;201102020010;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020011;201102020011;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020012;201102020012;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020013;201102020013;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020014;201102020014;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020015;201102020015;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020016;201102020016;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020017;201102020017;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020018;201102020018;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020019;201102020019;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020020;201102020020;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020021;201102020021;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020022;201102020022;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020023;201102020023;    3;  0.03;  -999;  -999;-999;eor
       3625;201102020024;201102020024;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020025;201102020025;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020026;201102020026;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020027;201102020027;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020028;201102020028;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020029;201102020029;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020030;201102020030;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020031;201102020031;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020032;201102020032;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020033;201102020033;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020034;201102020034;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020035;201102020035;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020036;201102020036;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020037;201102020037;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020038;201102020038;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020039;201102020039;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020040;201102020040;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020041;201102020041;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020042;201102020042;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020043;201102020043;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020044;201102020044;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020045;201102020045;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020046;201102020046;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020047;201102020047;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020048;201102020048;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020049;201102020049;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020050;201102020050;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020051;201102020051;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020052;201102020052;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020053;201102020053;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020054;201102020054;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020055;201102020055;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020056;201102020056;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020057;201102020057;    3;  0.03;  -999;  -999;-999;eor
       3625;201102020058;201102020058;    3;  0.01;  -999;  -999;-999;eor
       3625;201102020059;201102020059;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020100;201102020100;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020101;201102020101;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020102;201102020102;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020103;201102020103;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020104;201102020104;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020105;201102020105;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020106;201102020106;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020107;201102020107;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020108;201102020108;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020109;201102020109;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020110;201102020110;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020111;201102020111;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020112;201102020112;    3;  0.03;  -999;  -999;-999;eor
       3625;201102020113;201102020113;    3;  0.02;  -999;  -999;-999;eor
       3625;201102020114;201102020114;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020115;201102020115;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020116;201102020116;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020117;201102020117;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020118;201102020118;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020119;201102020119;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020120;201102020120;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020121;201102020121;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020122;201102020122;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020123;201102020123;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020124;201102020124;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020125;201102020125;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020126;201102020126;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020127;201102020127;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020128;201102020128;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020129;201102020129;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020130;201102020130;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020131;201102020131;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020132;201102020132;    3;  0.03;  -999;  -999;-999;eor
       3625;201102020133;201102020133;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020134;201102020134;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020135;201102020135;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020136;201102020136;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020137;201102020137;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020138;201102020138;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020139;201102020139;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020140;201102020140;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020141;201102020141;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020142;201102020142;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020143;201102020143;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020144;201102020144;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020145;201102020145;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020146;201102020146;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020147;201102020147;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020148;201102020148;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020149;201102020149;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020150;201102020150;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020151;201102020151;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020152;201102020152;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020153;201102020153;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020154;201102020154;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020155;201102020155;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020156;201102020156;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020157;201102020157;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020158;201102020158;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020159;201102020159;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020200;201102020259;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020300;201102020359;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020400;201102020459;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020500;201102020559;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020600;201102020659;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020700;201102020759;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020800;201102020859;    3;  0.00;  -999;  -999;-999;eor
       3625;201102020900;201102020959;    3;  0.00;  -999;  -999;-999;eor
       3625;201102021000;201102021059;    3;  0.00;  -999;  -999;-999;eor
       3625;201102021100;201102021159;    3;  0.00;  -999;  -999;-999;eor
       3625;201102021200;201102021259;    3;  0.00;  -999;  -999;-999;eor
       3625;201102021300;201102021359;    3;  0.00;  -999;  -999;-999;eor
       3625;201102021400;201102021459;    3;  0.00;  -999;  -999;-999;eor
       3625;201102021500;201102021559;    3;  0.00;  -999;  -999;-999;eor
       3625;201102021600;201102021659;    3;  0.00;  -999;  -999;-999;eor
       3625;201102021700;201102021759;    3;  0.00;  -999;  -999;-999;eor
       3625;201102021800;201102021859;    3;  0.00;  -999;  -999;-999;eor
       3625;201102021900;201102021959;    3;  0.00;  -999;  -999;-999;eor
       3625;201102022000;201102022059;    3;  0.00;  -999;  -999;-999;eor
       3625;201102022100;201102022159;    3;  0.00;  -999;  -999;-999;eor
       3625;201102022200;201102022259;    3;  0.00;  -999;  -999;-999;eor
       3625;201102022300;201102022359;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030000;201102030059;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030100;201102030159;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030200;201102030259;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030300;201102030359;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030400;201102030400;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030401;201102030401;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030402;201102030402;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030403;201102030403;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030404;201102030404;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030405;201102030405;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030406;201102030406;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030407;201102030407;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030408;201102030408;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030409;201102030409;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030410;201102030410;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030411;201102030411;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030412;201102030412;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030413;201102030413;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030414;201102030414;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030415;201102030415;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030416;201102030416;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030417;201102030417;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030418;201102030418;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030419;201102030419;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030420;201102030420;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030421;201102030421;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030422;201102030422;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030423;201102030423;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030424;201102030424;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030425;201102030425;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030426;201102030426;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030427;201102030427;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030428;201102030428;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030429;201102030429;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030430;201102030430;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030431;201102030431;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030432;201102030432;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030433;201102030433;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030434;201102030434;    3;  0.03;  -999;  -999;-999;eor
       3625;201102030435;201102030435;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030436;201102030436;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030437;201102030437;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030438;201102030438;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030439;201102030439;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030440;201102030440;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030441;201102030441;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030442;201102030442;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030443;201102030443;    3;  0.03;  -999;  -999;-999;eor
       3625;201102030444;201102030444;    3;  0.01;  -999;  -999;-999;eor
       3625;201102030445;201102030445;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030446;201102030446;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030447;201102030447;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030448;201102030448;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030449;201102030449;    3;  0.03;  -999;  -999;-999;eor
       3625;201102030450;201102030450;    3;  0.01;  -999;  -999;-999;eor
       3625;201102030451;201102030451;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030452;201102030452;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030453;201102030453;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030454;201102030454;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030455;201102030455;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030456;201102030456;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030457;201102030457;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030458;201102030458;    3;  0.04;  -999;  -999;-999;eor
       3625;201102030459;201102030459;    3;  0.01;  -999;  -999;-999;eor
       3625;201102030500;201102030500;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030501;201102030501;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030502;201102030502;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030503;201102030503;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030504;201102030504;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030505;201102030505;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030506;201102030506;    3;  0.03;  -999;  -999;-999;eor
       3625;201102030507;201102030507;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030508;201102030508;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030509;201102030509;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030510;201102030510;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030511;201102030511;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030512;201102030512;    3;  0.03;  -999;  -999;-999;eor
       3625;201102030513;201102030513;    3;  0.01;  -999;  -999;-999;eor
       3625;201102030514;201102030514;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030515;201102030515;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030516;201102030516;    3;  0.00;  -999;  -999;-999;eor
       3625;201102030517;201102030517;    3;  0.03;  -999;  -999;-999;eor
       3625;201102030518;201102030518;    3;  0.01;  -999;  -999;-999;eor
       3625;201102030519;201102030519;    3;  0.00;  -999;  -999;-999;eor
