STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN;RS_01;RTH_01;RWH_01;RS_IND_01;eor
       3263;201109010000;201109012359;    3;  0.00;  -999;  -999;-999;eor
       3263;201109020000;201109022359;    3;  0.00;  -999;  -999;-999;eor
       3263;201109030000;201109030059;    3;  0.00;  -999;  -999;-999;eor
       3263;201109030100;201109030159;    3;  0.00;  -999;  -999;-999;eor
       3263;201109030200;201109030259;    3;  0.00;  -999;  -999;-999;eor
       3263;201109030300;201109030359;    3;  0.00;  -999;  -999;-999;eor
       3263;201109030400;201109030459;    3;  0.00;  -999;  -999;-999;eor
       3263;201109030500;201109030559;    3;  0.00;  -999;  -999;-999;eor
       3263;201109030600;201109030659;    3;  0.00;  -999;  -999;-999;eor
       3263;201109030700;201109030759;    3;  0.00;  -999;  -999;-999;eor
       3263;201109030800;201109030859;    3;  0.00;  -999;  -999;-999;eor
       3263;201109030900;201109030959;    3;  0.00;  -999;  -999;-999;eor
       3263;201109031000;201109031059;    3;  0.00;  -999;  -999;-999;eor
       3263;201109031100;201109031159;    3;  0.00;  -999;  -999;-999;eor
       3263;201109031200;201109031259;    3;  0.00;  -999;  -999;-999;eor
       3263;201109031300;201109031359;    3;  0.00;  -999;  -999;-999;eor
       3263;201109031400;201109031459;    3;  0.00;  -999;  -999;-999;eor
       3263;201109031500;201109031559;    3;  0.00;  -999;  -999;-999;eor
       3263;201109031600;201109031659;    3;  0.00;  -999;  -999;-999;eor
       3263;201109031700;201109031759;    3;  0.00;  -999;  -999;-999;eor
       3263;201109031800;201109031859;    3;  0.00;  -999;  -999;-999;eor
       3263;201109031900;201109031959;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032000;201109032000;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032001;201109032001;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032002;201109032002;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032003;201109032003;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032004;201109032004;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032005;201109032005;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032006;201109032006;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032007;201109032007;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032008;201109032008;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032009;201109032009;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032010;201109032010;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032011;201109032011;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032012;201109032012;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032013;201109032013;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032014;201109032014;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032015;201109032015;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032016;201109032016;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032017;201109032017;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032018;201109032018;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032019;201109032019;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032020;201109032020;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032021;201109032021;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032022;201109032022;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032023;201109032023;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032024;201109032024;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032025;201109032025;    3;  0.03;  -999;  -999;-999;eor
       3263;201109032026;201109032026;    3;  0.04;  -999;  -999;-999;eor
       3263;201109032027;201109032027;    3;  0.02;  -999;  -999;-999;eor
       3263;201109032028;201109032028;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032029;201109032029;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032030;201109032030;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032031;201109032031;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032032;201109032032;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032033;201109032033;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032034;201109032034;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032035;201109032035;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032036;201109032036;    3;  0.00;  -999;  -999;-999;eor
       3263;201109032037;201109032037;    3;  0.00;  -999;  -999;-999;eor
