STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN;RS_01;RTH_01;RWH_01;RS_IND_01;eor
       4219;201101010000;201101010059;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010100;201101010159;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010200;201101010259;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010300;201101010359;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010400;201101010459;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010500;201101010559;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010600;201101010659;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010700;201101010700;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010701;201101010701;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010702;201101010702;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010703;201101010703;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010704;201101010704;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010705;201101010705;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010706;201101010706;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010707;201101010707;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010708;201101010708;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010709;201101010709;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010710;201101010710;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010711;201101010711;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010712;201101010712;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010713;201101010713;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010714;201101010714;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010715;201101010715;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010716;201101010716;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010717;201101010717;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010718;201101010718;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010719;201101010719;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010720;201101010720;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010721;201101010721;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010722;201101010722;    3;  0.00;  -999;  -999;-999;eor
       4219;201101010723;201101010723;    3;  0.00;  -999;  -999;-999;eor
