STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN;RS_01;RTH_01;RWH_01;RS_IND_01;eor
       5099;201102010000;201102010059;    3;  0.00;  -999;  -999;-999;eor
       5099;201102010100;201102010159;    3;  0.00;  -999;  -999;-999;eor
       5099;201102010200;201102010259;    3;  0.00;  -999;  -999;-999;eor
       5099;201102010300;201102010359;    3;  0.00;  -999;  -999;-999;eor
       5099;201102010400;201102010459;    3;  0.00;  -999;  -999;-999;eor
       5099;201102010500;201102010559;    3;  0.00;  -999;  -999;-999;eor
       5099;201102010600;201102010659;    3;  0.00;  -999;  -999;-999;eor
       5099;201102010700;201102010759;    3;  0.00;  -999;  -999;-999;eor
       5099;201102010800;201102010859;    3;  0.00;  -999;  -999;-999;eor
       5099;201102010900;201102010959;    3;  0.00;  -999;  -999;-999;eor
       5099;201102011000;201102011059;    3;  0.00;  -999;  -999;-999;eor
       5099;201102011100;201102011159;    3;  0.00;  -999;  -999;-999;eor
       5099;201102011200;201102011259;    3;  0.00;  -999;  -999;-999;eor
       5099;201102011300;201102011359;    3;  0.00;  -999;  -999;-999;eor
       5099;201102011400;201102011459;    3;  0.00;  -999;  -999;-999;eor
       5099;201102011500;201102011559;    3;  0.00;  -999;  -999;-999;eor
       5099;201102011600;201102011659;    3;  0.00;  -999;  -999;-999;eor
       5099;201102011700;201102011759;    3;  0.00;  -999;  -999;-999;eor
       5099;201102011800;201102011859;    3;  0.00;  -999;  -999;-999;eor
       5099;201102011900;201102011959;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012000;201102012059;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012100;201102012159;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012200;201102012200;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012201;201102012201;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012202;201102012202;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012203;201102012203;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012204;201102012204;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012205;201102012205;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012206;201102012206;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012207;201102012207;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012208;201102012208;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012209;201102012209;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012210;201102012210;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012211;201102012211;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012212;201102012212;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012213;201102012213;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012214;201102012214;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012215;201102012215;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012216;201102012216;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012217;201102012217;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012218;201102012218;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012219;201102012219;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012220;201102012220;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012221;201102012221;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012222;201102012222;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012223;201102012223;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012224;201102012224;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012225;201102012225;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012226;201102012226;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012227;201102012227;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012228;201102012228;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012229;201102012229;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012230;201102012230;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012231;201102012231;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012232;201102012232;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012233;201102012233;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012234;201102012234;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012235;201102012235;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012236;201102012236;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012237;201102012237;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012238;201102012238;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012239;201102012239;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012240;201102012240;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012241;201102012241;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012242;201102012242;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012243;201102012243;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012244;201102012244;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012245;201102012245;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012246;201102012246;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012247;201102012247;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012248;201102012248;    3;  0.00;  -999;  -999;-999;eor
       5099;201102012249;201102012249;    3;  0.00;  -999;  -999;-999;eor
